,bright_state_server,bright_state_user,Iteration,Fidelity,Fidelity_std,Rate,Rate_std,Utility,Utility_std,server_distance
0,0.06806409558195135,0.03791916176285735,14,0.8974579872560107,1.811265384986755e-16,66.25,3.3667850976735965,6.343831673364788,0.07207058824026315,1.5
1,0.06388968004879336,0.022868610775030895,17,0.9151898001436116,1.0446738494752621e-16,20.61,3.0158793717153936,4.417453999460282,0.20913989151416681,50.75
2,0.07994703302636494,0.005371241987750635,19,0.9152542781333339,9.68867204520457e-17,8.399999999999999,0.9821598867726731,2.633043436286147,0.15601156283124915,100.0

,bright_state_server,bright_state_user,Iteration,Fidelity,Fidelity_std,Rate,Rate_std,Utility,Utility_std,server_distance
0,0.06806409558195135,0.03791916176285735,14,0.8974579872560107,1.811265384986755e-16,66.25,3.3667850976735965,6.343831673364788,0.07207058824026315,1.5
1,0.06388968004879336,0.022868610775030895,17,0.9151898001436116,1.0446738494752621e-16,20.61,3.0158793717153936,4.417453999460282,0.20913989151416681,50.75
2,0.07994703302636494,0.005371241987750635,19,0.9152542781333339,9.68867204520457e-17,8.399999999999999,0.9821598867726731,2.633043436286147,0.15601156283124915,100.0
